order_id,customer_id,product_id,order_date,quantity,gross_revenue,discount_applied,shipping_cost
O144861,C02715,P10073,2024-07-08,1,69.35,13.87,10.22
O104030,C02779,P10212,2024-06-27,1,12.72,0.0,5.55
O133216,C02018,P10015,2024-10-12,1,178.62,0.0,4.19
O148033,C04482,P10099,2024-07-18,1,267.26,0.0,4.7
O108262,C04304,P10068,2024-03-24,1,95.57,9.56,14.37
O134952,C00766,P10159,2024-05-12,1,208.81,10.44,13.82
O138996,C00331,P10163,2024-07-07,1,676.37,0.0,12.76
O117217,C02449,P10094,2024-09-05,3,490.8,98.16,1.02
O122355,C04494,P10300,2024-04-11,1,25.17,0.0,7.19
O149739,C00255,P10080,2024-04-29,1,116.66,0.0,5.86
O149012,C03304,P10024,2024-11-24,1,99.95,0.0,4.71
O109856,C00548,P10153,2024-01-31,1,631.65,0.0,7.5
O103052,C02992,P10076,2024-10-19,4,233.46,11.67,11.21
O147343,C00389,P10027,2024-03-03,1,113.65,5.68,14.54
O146977,C00273,P10000,2024-04-24,1,115.2,0.0,3.7
O116341,C02262,P10290,2024-08-15,1,47.82,0.0,12.99
O121610,C03462,P10297,2024-11-15,2,163.89,0.0,12.0
O112118,C04476,P10098,2024-02-14,1,220.53,22.05,10.42
O131087,C03219,P10256,2024-05-15,1,631.6,63.16,0.3
O133111,C00650,P10020,2024-12-18,3,105.42,5.27,3.33
O149692,C02433,P10180,2024-10-17,1,59.74,0.0,3.82
O144961,C02433,P10134,2024-12-12,1,171.38,0.0,5.39
O128939,C01797,P10264,2024-06-25,4,176.96,0.0,2.63
O120519,C01723,P10129,2024-06-08,1,166.55,16.65,9.77
O112364,C02480,P10007,2024-07-22,1,45.0,0.0,12.54
O141722,C04358,P10187,2024-11-05,1,13.84,0.0,0.87
O134744,C03345,P10072,2024-09-17,1,62.0,0.0,11.08
O113393,C03419,P10173,2024-12-04,1,1156.86,0.0,5.86
O107949,C04193,P10228,2024-11-23,1,13.4,0.0,4.67
O117353,C00513,P10061,2024-10-13,1,67.47,0.0,13.91
O122468,C00621,P10052,2024-11-03,1,164.75,0.0,1.13
O137432,C02182,P10287,2024-12-12,1,52.84,0.0,4.38
O107282,C01338,P10293,2024-05-20,1,11.34,0.0,14.08
O122178,C01142,P10105,2024-09-23,1,169.13,33.83,11.76
O112959,C00349,P10115,2024-07-07,1,228.48,0.0,10.4
O112403,C04682,P10263,2024-06-21,1,297.56,0.0,8.97
O118252,C03169,P10171,2024-12-19,1,228.51,0.0,3.74
O145816,C03333,P10212,2024-08-13,2,24.17,0.0,5.27
O147078,C04013,P10268,2024-11-27,2,12925.14,2585.02,13.95
O139605,C00938,P10058,2024-05-24,1,147.61,22.14,11.19
O109278,C00588,P10043,2024-06-08,3,609.26,30.46,7.49
O131736,C02834,P10172,2024-12-06,4,1972.96,197.3,5.29
O108279,C03245,P10003,2024-01-24,1,24.58,0.0,0.54
O128099,C01981,P10093,2024-04-24,1,234.64,0.0,1.28
O149917,C02344,P10007,2024-10-11,4,270.0,0.0,6.58
O139771,C04929,P10207,2024-05-20,2,179.43,26.91,10.65
O134963,C03384,P10287,2024-04-15,1,52.84,5.28,6.97
O105017,C01795,P10073,2024-12-02,1,109.8,0.0,7.48
O118077,C00843,P10217,2024-10-22,2,29.8,0.0,1.11
O101883,C02100,P10269,2024-05-01,1,2472.5,494.5,10.68
O113379,C04301,P10252,2024-10-12,1,298.71,29.87,1.46
O103509,C03136,P10131,2024-02-06,1,48.09,2.4,7.83
O105469,C03130,P10103,2024-01-23,1,19.72,0.0,13.86
O131821,C02124,P10255,2024-12-20,2,567.54,0.0,10.95
O135160,C04339,P10079,2024-06-28,1,84.03,0.0,12.09
O131321,C00797,P10001,2024-12-23,4,814.68,0.0,12.77
O147880,C02970,P10231,2024-10-09,3,1022.4,0.0,9.97
O147575,C01480,P10146,2024-10-07,2,2974.68,148.74,9.32
O133204,C04723,P10067,2024-12-22,1,255.87,0.0,10.57
O124972,C01080,P10019,2024-08-03,2,255.8,0.0,0.29
O120226,C04830,P10197,2024-07-21,1,53.92,0.0,13.44
O139817,C02458,P10313,2024-12-03,4,128.2,12.82,12.72
O131446,C01324,P10096,2024-06-27,1,271.12,0.0,1.38
O134463,C00650,P10123,2024-11-04,1,134.17,26.83,10.66
O134981,C02527,P10002,2024-06-17,1,38.7,0.0,11.36
O112286,C02436,P10074,2024-05-21,1,23.49,3.52,0.43
O133279,C04586,P10036,2024-12-01,1,15.91,0.8,13.44
O149181,C03419,P10136,2024-10-22,2,784.35,78.44,1.3
O149141,C04652,P10307,2024-11-15,1,53.43,5.34,14.21
O105337,C00350,P10314,2024-09-26,1,5.95,0.3,5.47
O136943,C04956,P10227,2024-05-01,2,32.53,0.0,8.76
O141071,C04032,P10009,2024-08-18,1,86.27,0.0,6.08
O147018,C03058,P10011,2024-01-23,2,120.08,0.0,4.26
O111025,C04891,P10201,2024-03-09,1,49.43,0.0,9.61
O149326,C01929,P10040,2024-08-22,1,149.54,14.95,11.9
O111911,C04549,P10302,2024-10-03,2,28.54,0.0,11.91
O139087,C00040,P10140,2024-03-09,1,1017.22,203.44,7.23
O133442,C04218,P10139,2024-12-16,1,202.89,0.0,3.78
O138264,C01875,P10280,2024-11-17,2,133.83,0.0,9.96
O141203,C03911,P10052,2024-02-27,1,255.36,51.07,6.67
O129300,C04093,P10247,2024-11-24,1,219.39,0.0,12.49
O111130,C01649,P10223,2024-11-05,1,88.85,0.0,1.69
O130489,C02240,P10245,2024-11-09,1,215.93,32.39,6.58
O124590,C00773,P10213,2024-09-05,1,66.32,0.0,12.89
O121912,C04581,P10188,2024-08-10,1,77.28,15.46,14.36
O146640,C02161,P10240,2024-11-05,1,290.64,0.0,9.63
O148737,C01998,P10010,2024-12-15,1,173.94,0.0,8.41
O111061,C04392,P10306,2024-07-11,1,40.65,0.0,13.8
O102226,C00919,P10012,2024-08-25,2,180.5,0.0,9.45
O138410,C01689,P10113,2024-09-03,1,438.26,87.64,1.12
O112684,C00981,P10120,2024-11-13,1,424.1,21.21,10.96
O133236,C01037,P10058,2024-07-05,1,147.61,0.0,7.87
O117480,C02898,P10154,2024-05-27,2,1918.68,191.87,8.58
O105924,C04929,P10253,2024-12-01,1,617.55,185.26,9.86
O115829,C03442,P10003,2024-11-30,1,24.58,4.92,13.24
O127920,C00385,P10006,2024-11-21,4,609.4,30.47,11.73
O112858,C02542,P10086,2024-04-30,1,158.51,15.85,13.1
O127728,C04345,P10160,2024-04-14,1,1005.51,0.0,1.34
O102907,C02859,P10238,2024-12-22,1,80.18,8.01,14.32
O149659,C02207,P10037,2024-11-17,2,263.26,0.0,3.22
O101510,C03297,P10113,2024-06-19,1,452.86,0.0,5.25
O137462,C04017,P10256,2024-06-29,2,842.14,126.32,8.91
O119931,C04988,P10201,2024-11-11,1,74.14,0.0,14.02
O147576,C02896,P10299,2024-09-26,1,18.0,0.0,5.54
O140785,C01517,P10270,2024-08-28,1,7182.94,1436.6,1.61
O100311,C04929,P10156,2024-10-17,1,82.18,0.0,11.51
O136348,C03783,P10158,2024-12-08,1,758.28,75.82,0.03
O139125,C00274,P10307,2024-04-23,1,53.43,0.0,11.21
O132377,C00256,P10262,2024-12-04,1,380.48,19.02,2.22
O110380,C02717,P10210,2024-02-29,1,72.91,0.0,1.82
O143483,C00589,P10294,2024-02-05,1,13.93,0.0,14.8
O128558,C02096,P10037,2024-12-12,1,131.63,0.0,7.42
O140047,C02448,P10247,2024-06-04,1,219.39,0.0,11.52
O118193,C04637,P10015,2024-10-10,1,172.86,0.0,0.81
O102647,C02841,P10067,2024-09-03,1,162.05,0.0,1.05
O119297,C00027,P10250,2024-03-17,2,640.42,96.06,7.4
O118149,C04641,P10260,2024-05-26,1,275.48,0.0,14.34
O113840,C00444,P10072,2024-02-08,1,93.0,0.0,8.23
O147836,C02708,P10154,2024-12-25,1,959.34,0.0,4.02
O129877,C00346,P10269,2024-12-01,2,4945.0,1483.5,6.55
O114972,C01818,P10196,2024-06-14,3,115.53,0.0,6.79
O114737,C02874,P10088,2024-12-23,2,631.11,63.1,4.97
O108322,C02376,P10125,2024-05-31,2,190.78,9.54,0.45
O127740,C02744,P10074,2024-12-23,1,23.49,1.17,2.47
O123936,C02021,P10304,2024-11-17,1,52.98,0.0,0.72
O120450,C03136,P10147,2024-09-26,2,331.17,33.12,4.57
O100160,C00198,P10096,2024-11-06,1,406.68,0.0,14.94
O100725,C00512,P10158,2024-02-28,2,1567.11,235.07,10.92
O106165,C04644,P10300,2024-03-07,2,33.56,0.0,5.6
O110066,C00654,P10033,2024-03-08,1,36.34,5.45,14.87
O120929,C03005,P10205,2024-09-18,4,136.72,6.84,13.89
O102012,C01883,P10051,2024-10-29,1,66.87,0.0,7.6
O149372,C00357,P10302,2024-07-16,2,27.11,5.42,6.78
O112573,C01239,P10004,2024-11-10,1,114.18,0.0,4.1
O113124,C04015,P10051,2024-08-08,2,133.74,0.0,0.73
O113440,C01702,P10263,2024-05-13,4,793.48,158.7,7.05
O107439,C03462,P10132,2024-11-05,1,396.66,0.0,5.81
O108051,C02986,P10312,2024-08-05,1,40.15,0.0,0.86
O126353,C01178,P10185,2024-01-11,1,16.26,2.44,12.69
O129245,C01093,P10271,2024-01-19,3,2177.64,0.0,9.03
O144600,C04874,P10014,2024-04-27,1,112.75,0.0,0.73
O133562,C00178,P10088,2024-09-27,3,946.66,,0.14
O107339,C01207,P10108,2024-11-09,2,208.74,0.0,9.52
O114473,C03418,P10239,2024-03-30,1,436.8,43.68,8.83
O129882,C01821,P10207,2024-10-27,2,119.62,11.96,2.05
O126635,C01528,P10272,2024-02-03,1,1946.03,291.91,1.59
O124246,C04606,P10063,2024-12-26,2,299.94,0.0,9.35
O139552,C00590,P10316,2024-12-15,3,160.94,48.28,3.65
O126514,C03491,P10134,2024-08-29,1,114.25,0.0,7.71
O108096,C00240,P10147,2024-06-30,1,174.3,26.14,0.39
O136339,C03337,P10104,2024-05-27,2,22.94,1.15,5.09
O114900,C00541,P10228,2024-07-26,4,33.93,0.0,4.94
O131127,C01589,P10277,2024-10-03,1,53.59,0.0,9.7
O115230,C04614,P10063,2024-11-04,1,224.96,33.75,7.61
O105868,C04676,P10020,2024-07-03,3,163.4,0.0,11.11
O131695,C01341,P10310,2024-02-27,1,16.72,0.0,3.66
O144164,C01002,P10239,2024-06-26,1,436.8,0.0,12.52
O146567,C00961,P10263,2024-02-19,1,198.37,0.0,13.64
O131280,C01329,P10238,2024-04-20,1,51.73,0.0,8.09
O131596,C01289,P10315,2024-11-06,1,45.09,0.0,14.52
O111378,C01465,P10035,2024-12-06,1,220.75,0.0,8.74
O112362,C02056,P10281,2024-12-02,2,28.67,0.0,11.0
O146878,C04910,P10215,2024-06-17,1,29.6,2.96,4.95
O108110,C00548,P10294,2024-10-21,1,14.66,0.0,1.18
O125755,C00623,P10098,2024-12-03,1,220.53,0.0,14.36
O108180,C00456,P10309,2024-12-12,2,149.76,44.92,4.78
O102767,C00162,P10273,2024-11-05,1,922.36,0.0,9.8
O141072,C03347,P10079,2024-08-10,1,54.21,2.71,9.57
O141800,C03709,P10036,2024-06-10,2,49.32,0.0,1.14
O122156,C01037,P10092,2024-04-02,2,169.6,0.0,13.32
O146204,C04829,P10036,2024-05-11,1,15.91,1.59,14.42
O102621,C01703,P10212,2024-12-19,2,25.44,0.0,7.5
O142509,C04637,P10070,2024-09-11,1,86.9,0.0,11.73
O146718,C00545,P10275,2024-12-10,3,7959.34,1591.87,13.0
O136448,C00540,P10008,2024-10-28,1,97.8,29.34,3.57
O103030,C01733,P10087,2024-04-16,1,197.1,0.0,0.6
O113543,C00790,P10277,2024-07-26,2,160.77,0.0,8.76
O114663,C03419,P10171,2024-08-10,3,1028.3,0.0,14.77
O127360,C04556,P10233,2024-03-15,1,142.86,21.43,12.24
O140480,C01713,P10246,2024-05-12,1,208.91,10.44,9.26
O112606,C02954,P10286,2024-05-29,1,28.62,0.0,0.98
O110241,C00990,P10138,2024-12-12,1,241.51,36.23,6.18
O129869,C02652,P10232,2024-11-14,4,1734.92,0.0,12.77
O134105,C01820,P10184,2024-11-06,1,24.05,0.0,5.39
O124251,C01167,P10021,2024-08-29,1,32.04,0.0,0.35
O103683,C03105,P10111,2024-05-09,1,55.76,11.14,8.4
O116603,C01534,P10064,2024-01-31,1,24.22,0.0,1.43
O127839,C04332,P10078,2024-06-09,2,251.8,0.0,7.82
O140861,C00868,P10290,2024-04-24,2,63.76,0.0,10.99
O120272,C00245,P10168,2024-07-11,3,3090.51,0.0,5.74
O130303,C03509,P10168,2024-07-08,1,1545.26,154.53,11.26
O138397,C03779,P10066,2024-09-02,1,34.78,0.0,14.85
O138181,C04649,P10009,2024-12-26,2,172.54,0.0,14.06
O132473,C02999,P10055,2024-06-14,4,251.24,0.0,13.85
O116016,C01383,P10133,2024-07-23,2,657.6,0.0,14.12
O138822,C01161,P10218,2024-05-31,3,41.91,0.0,0.81
O117058,C03295,P10012,2024-07-15,1,135.38,6.76,10.69
O100230,C03842,P10257,2024-05-11,2,78.88,0.0,13.21
O132434,C00615,P10263,2024-12-28,1,198.37,0.0,13.32
O105860,C01980,P10181,2024-06-20,1,68.37,0.0,14.62
O116346,C03753,P10187,2024-10-09,2,42.9,2.14,6.17
O142087,C03250,P10198,2024-04-09,1,78.39,0.0,0.44
O105185,C04218,P10115,2024-12-23,1,228.48,0.0,11.33
O116752,C04443,P10315,2024-12-31,2,90.18,9.02,13.89
O147285,C02819,P10218,2024-08-07,1,8.38,1.26,3.9
O117797,C02849,P10319,2024-11-21,2,44.0,6.6,8.28
O129504,C02192,P10194,2024-12-02,2,132.14,0.0,13.58
O133800,C00389,P10182,2024-07-27,1,85.2,0.0,0.2
O150034,C03007,P10256,2024-03-23,3,1894.82,94.74,0.27
O109474,C00042,P10099,2024-11-28,1,414.25,0.0,2.31
O111783,C03730,P10045,2024-01-21,1,53.83,2.7,5.47
O149724,C04236,P10209,2024-06-29,1,94.72,0.0,11.84
O104571,C00504,P10032,2024-06-10,1,61.35,0.0,9.64
O139737,C04466,P10321,2024-09-11,1,19.0,0.0,1.37
O120736,C00829,P10284,2024-03-14,2,110.04,0.0,14.73
O149676,C01806,P10289,2024-05-09,1,33.59,0.0,9.67
O110660,C03676,P10140,2024-06-11,1,1070.76,0.0,2.31
O142462,C04027,P10172,2024-11-21,1,493.24,0.0,12.07
O148633,C01925,P10215,2024-08-18,3,91.74,0.0,14.75
O121690,C00723,P10029,2024-05-15,1,33.69,5.06,6.29
O145629,C04486,P10029,2024-08-07,1,22.46,0.0,12.92
O116397,C03602,P10132,2024-08-14,1,264.44,0.0,2.95
O124057,C00997,P10175,2024-11-26,1,616.19,0.0,3.45
O119233,C04504,P10007,2024-04-12,2,135.0,13.5,7.88
O136042,C00273,P10141,2024-05-02,1,699.46,0.0,11.04
O109819,C04514,P10230,2024-11-26,1,105.81,0.0,14.79
O126417,C03417,P10076,2024-12-12,1,36.96,0.0,13.42
O117077,C00504,P10055,2024-11-23,1,62.81,3.14,14.77
O130631,C02267,P10060,2024-03-27,1,140.82,21.12,5.17
O139325,C03629,P10266,2024-04-27,3,14205.91,0.0,9.58
O127789,C03569,P10285,2024-08-25,1,34.73,0.0,1.36
O127070,C02369,P10037,2024-11-25,1,131.63,0.0,11.02
O150010,C01867,P10228,2024-12-16,2,17.86,1.79,4.86
O122585,C03654,P10056,2024-06-14,2,505.2,0.0,11.71
O100342,C01430,P10225,2024-08-05,1,71.73,0.0,7.43
O139290,C04968,P10011,2024-11-19,1,63.2,6.32,10.14
O112304,C00217,P10227,2024-12-10,1,25.68,3.85,6.11
O100181,C04772,P10215,2024-05-27,2,39.46,0.0,0.78
O145293,C02289,P10250,2024-03-24,1,480.31,0.0,2.6
O141129,C04415,P10303,2024-12-11,1,18.73,0.0,2.27
O118801,C04441,P10258,2024-12-29,1,181.88,0.0,5.36
O140116,C00300,P10039,2024-06-01,1,74.15,0.0,8.94
O146241,C04880,P10312,2024-12-10,1,62.23,0.0,7.28
O113360,C03550,P10211,2024-02-03,1,15.48,0.0,14.74
O138443,C04603,P10305,2024-01-23,1,10.04,0.0,7.35
O126629,C04516,P10307,2024-11-28,1,53.43,16.03,7.41
O122077,C02613,P10303,2024-07-07,1,18.73,0.94,8.22
O125918,C03335,P10175,2024-08-08,1,616.19,0.0,9.08
O140649,C02296,P10233,2024-12-09,2,285.72,0.0,4.65
O112643,C03555,P10229,2024-03-12,1,12.62,0.0,8.65
O126571,C00137,P10207,2024-12-31,2,185.41,27.81,12.95
O141250,C01562,P10178,2024-05-25,1,53.34,0.0,4.61
O127114,C04334,P10068,2024-07-05,1,95.57,0.0,12.69
O141462,C02462,P10048,2024-10-05,2,202.5,0.0,9.27
O100960,C01378,P10210,2024-08-30,1,109.36,0.0,12.03
O101205,C04663,P10271,2024-04-06,2,4355.28,0.0,14.24
O102945,C03413,P10098,2024-11-24,1,220.53,0.0,5.92
O115899,C01448,P10126,2024-06-12,3,770.49,77.05,2.71
O144804,C04088,P10043,2024-04-23,4,812.34,0.0,1.44
O145576,C02446,P10074,2024-07-21,2,70.47,10.58,10.27
O145592,C03857,P10046,2024-06-28,1,210.8,31.62,3.18
O139961,C01262,P10096,2024-04-10,2,813.36,162.68,5.9
O148597,C02493,P10007,2024-08-04,1,42.75,8.55,11.69
O131644,C04770,P10178,2024-08-26,3,160.03,0.0,6.2
O137460,C01892,P10192,2024-03-28,1,68.28,0.0,3.22
O141106,C02979,P10173,2024-11-22,2,1542.48,0.0,3.28
O147652,C04690,P10283,2024-08-02,2,56.8,0.0,11.82
O134137,C04890,P10116,2024-08-10,1,265.95,0.0,1.14
O127622,C01598,P10186,2024-04-29,1,14.95,0.0,6.68
O134486,C03732,P10089,2024-12-17,1,281.65,0.0,6.96
O121016,C01139,P10029,2024-10-26,3,67.38,0.0,7.74
O119403,C03706,P10250,2024-12-05,1,320.21,0.0,2.56
O137180,C04939,P10099,2024-12-06,2,507.79,0.0,13.91
O112381,C03113,P10084,2024-07-30,2,26.18,2.62,3.85
O137028,C02363,P10186,2024-02-26,1,15.74,0.0,7.88
O116919,C01276,P10047,2024-09-02,2,426.63,0.0,3.46
O107455,C00982,P10320,2024-08-12,4,36.16,1.81,9.88
O137543,C02667,P10089,2024-09-07,1,267.57,0.0,3.01
O113076,C00863,P10297,2024-08-12,1,51.9,0.0,9.08
O111584,C01185,P10092,2024-07-26,2,161.12,0.0,4.18
O104533,C01981,P10116,2024-12-19,1,168.44,0.0,11.12
O138565,C02344,P10303,2024-10-08,1,28.1,2.8,8.32
O103515,C02975,P10223,2024-05-21,1,88.85,8.88,8.81
O113539,C04288,P10120,2024-10-04,2,848.19,0.0,6.17
O119980,C04244,P10079,2024-03-20,3,162.63,0.0,12.31
O101566,C00650,P10215,2024-03-15,2,39.46,5.92,4.03
O146109,C04268,P10297,2024-06-12,1,54.63,0.0,7.61
O102637,C00517,P10077,2024-11-07,1,275.33,0.0,3.23
O139877,C03815,P10267,2024-05-22,2,7874.68,0.0,1.48
O145498,C04521,P10040,2024-12-16,1,157.41,0.0,4.52
O148930,C04694,P10062,2024-05-06,1,78.91,0.0,10.87
O136040,C01658,P10149,2024-08-13,1,719.06,71.91,12.07
O101015,C01256,P10241,2024-11-07,1,107.72,10.77,11.51
O131279,C00918,P10128,2024-05-26,1,281.48,0.0,12.12
O142179,C00491,P10049,2024-09-10,1,28.79,1.44,5.53
O146775,C01824,P10026,2024-11-29,4,1020.12,0.0,4.55
O145390,C03416,P10117,2024-11-11,1,66.62,0.0,5.99
O101119,C02325,P10211,2024-09-23,3,46.44,0.0,9.65
O105866,C01489,P10209,2024-11-14,1,63.15,0.0,9.92
O107390,C01891,P10243,2024-03-26,1,23.72,1.19,6.97
O115310,C04961,P10079,2024-04-16,2,108.42,0.0,5.33
O115409,C02049,P10094,2024-11-15,4,1014.32,0.0,3.43
O112661,C03113,P10306,2024-08-10,1,63.01,0.0,0.73
O117757,C00357,P10248,2024-11-12,2,514.84,0.0,14.42
O134507,C04220,P10104,2024-08-05,1,17.21,0.0,5.86
O142362,C01641,P10230,2024-04-23,2,141.08,0.0,9.69
O110393,C00467,P10069,2024-06-07,1,75.0,3.75,9.63
O100048,C04116,P10106,2024-04-04,3,597.21,0.0,2.64
O118948,C03141,P10014,2024-11-01,2,338.25,0.0,0.74
O118307,C02325,P10044,2024-09-20,1,161.39,16.14,6.49
O131274,C01793,P10037,2024-11-05,1,197.44,19.74,10.89
O110098,C02753,P10016,2024-08-21,4,102.92,10.29,9.44
O147902,C03659,P10037,2024-09-10,1,197.44,19.74,5.9
O149721,C04504,P10233,2024-05-26,1,214.29,0.0,4.55
O143320,C00362,P10078,2024-07-11,1,125.9,6.3,0.83
O120876,C04355,P10259,2024-09-10,1,422.3,0.0,6.03
O103450,C02552,P10229,2024-11-24,4,78.24,0.0,8.89
O111768,C03832,P10045,2024-06-19,4,138.92,20.84,11.9
O112235,C01559,P10299,2024-10-11,1,27.0,0.0,8.6
O139696,C01356,P10219,2024-12-23,1,98.86,0.0,0.3
O102392,C04635,P10212,2024-10-15,2,25.44,2.54,2.05
O142690,C03956,P10138,2024-11-02,4,1449.06,0.0,4.38
O142987,C04956,P10068,2024-08-18,4,382.28,0.0,7.48
O135604,C04798,P10269,2024-12-14,1,2472.5,247.25,8.03
O104497,C01087,P10163,2024-07-14,1,1014.56,0.0,3.58
O147250,C04068,P10283,2024-11-17,1,42.6,6.39,10.89
O110807,C01009,P10168,2024-09-23,3,2935.98,0.0,7.01
O111439,C02691,P10048,2024-04-14,1,101.25,0.0,8.44
O105535,C01610,P10013,2024-04-20,4,287.7,0.0,1.93
O142905,C00846,P10179,2024-12-21,1,1129.77,112.98,9.22
O123775,C02991,P10014,2024-12-02,2,338.25,0.0,7.88
O115199,C01819,P10093,2024-08-18,1,370.48,37.05,7.66
O116305,C00115,P10034,2024-09-22,1,25.94,0.0,1.54
O122797,C02325,P10098,2024-06-22,1,220.53,0.0,13.77
O122814,C02478,P10227,2024-12-03,1,25.68,3.85,8.29
O135564,C03419,P10235,2024-01-16,2,75.69,11.36,14.64
O111373,C00380,P10021,2024-12-05,1,20.67,2.07,11.41
O116533,C00670,P10029,2024-06-28,1,22.46,0.0,13.83
O138545,C04408,P10163,2024-03-03,1,642.55,0.0,2.58
O132306,C04520,P10302,2024-05-22,3,42.81,0.0,0.42
O147467,C02916,P10276,2024-10-30,2,5877.54,0.0,13.64
O127825,C04400,P10315,2024-12-17,2,90.18,18.04,2.31
O147768,C02215,P10025,2024-09-05,1,262.47,0.0,2.89
O140414,C02983,P10022,2024-03-05,1,54.82,0.0,14.7
O100147,C04236,P10269,2024-09-16,2,7417.5,741.75,11.79
O142388,C01130,P10306,2024-08-16,1,20.32,1.01,3.12
O115112,C01925,P10180,2024-10-19,3,185.21,0.0,8.44
O125363,C03942,P10030,2024-09-05,1,79.13,7.91,12.91
O117124,C04243,P10170,2024-03-03,1,602.65,0.0,6.45
O115449,C03168,P10228,2024-12-31,1,8.93,0.0,5.2
O102308,C04271,P10114,2024-11-30,1,403.04,0.0,11.84
O102966,C03624,P10072,2024-03-05,1,62.0,6.2,1.79
O117396,C02919,P10021,2024-11-22,1,20.67,2.07,5.32
O141355,C01114,P10025,2024-05-14,2,349.96,0.0,14.09
O149202,C01563,P10059,2024-06-12,2,503.04,0.0,6.51
O106186,C02717,P10276,2024-10-15,1,2938.77,293.88,14.53
O128329,C03745,P10151,2024-10-17,1,660.25,66.03,7.26
O145570,C03786,P10060,2024-09-25,1,148.23,14.82,11.23
O111537,C03629,P10187,2024-02-29,1,13.15,0.0,12.12
O134698,C00517,P10203,2024-10-25,1,61.86,0.0,13.2
O142562,C00303,P10124,2024-12-12,1,289.45,0.0,12.2
O127436,C03783,P10222,2024-12-19,1,111.98,16.8,4.32
O114301,C04491,P10136,2024-06-02,1,261.45,0.0,2.54
O147594,C01658,P10073,2024-10-24,4,439.2,0.0,12.38
O110343,C02805,P10109,2024-12-28,1,297.58,0.0,2.91
O122755,C02810,P10209,2024-08-09,1,94.72,0.0,9.79
O143931,C03783,P10012,2024-12-16,1,135.38,0.0,7.81
O148904,C01977,P10202,2024-12-30,1,32.53,3.25,11.53
O108759,C02208,P10093,2024-11-22,1,370.48,0.0,10.97
O127249,C01258,P10120,2024-05-11,2,565.46,56.55,11.67
O139985,C01787,P10015,2024-07-27,2,230.48,0.0,2.17
O100799,C00385,P10099,2024-08-20,1,267.26,0.0,10.82
O146380,C04310,P10127,2024-07-14,2,177.45,0.0,13.78
O144371,C01323,P10062,2024-12-08,2,157.83,0.0,2.34
O144205,C02865,P10001,2024-08-23,1,135.78,6.79,10.77
O130645,C04840,P10028,2024-12-04,3,88.8,0.0,14.57
O121576,C01217,P10002,2024-06-23,1,40.74,0.0,0.33
O126099,C02874,P10106,2024-07-22,1,298.6,0.0,11.47
O148153,C04374,P10132,2024-06-18,4,1639.53,81.98,4.54
O120861,C00803,P10203,2024-03-11,2,79.82,0.0,4.22
O108310,C00254,P10129,2024-10-29,1,271.75,0.0,0.84
O116463,C04115,P10182,2024-12-28,1,85.2,0.0,12.41
O136889,C00252,P10140,2024-10-16,4,6424.56,0.0,1.82
O124777,C03674,P10182,2024-10-22,1,85.2,0.0,8.64
O132382,C01185,P10127,2024-09-01,1,56.19,,10.22
O143092,C04929,P10075,2024-12-19,2,494.58,0.0,1.33
O135128,C01387,P10056,2024-08-09,1,168.4,25.26,5.1
O131008,C03942,P10262,2024-04-12,1,380.48,0.0,14.75
O131603,C02343,P10254,2024-06-15,1,642.62,0.0,14.41
O119240,C03068,P10246,2024-11-20,2,264.61,0.0,11.21
O133684,C00803,P10162,2024-04-08,1,1146.97,0.0,9.13
O121616,C00217,P10298,2024-12-08,1,64.06,9.62,13.16
O128029,C01322,P10119,2024-07-13,4,788.76,157.75,0.95
O124819,C01712,P10004,2024-09-23,3,325.41,0.0,6.98
O149662,C04619,P10152,2024-07-09,1,878.16,0.0,9.78
O120062,C00972,P10039,2024-01-18,1,74.15,11.12,8.47
O134440,C01610,P10249,2024-11-19,1,658.48,0.0,3.57
O113272,C04988,P10255,2024-09-26,1,425.66,0.0,8.49
O102716,C04250,P10082,2024-06-15,1,36.18,0.0,1.31
O132567,C02657,P10117,2024-05-26,2,133.24,26.65,1.76
O141835,C01927,P10169,2024-03-11,2,1746.45,261.96,5.89
O107444,C04501,P10208,2024-04-15,1,32.04,0.0,13.66
O115867,C01632,P10109,2024-01-06,1,119.03,0.0,0.66
O101605,C01596,P10208,2024-06-03,1,48.06,4.8,0.88
O132643,C01995,P10272,2024-10-22,1,4865.08,486.51,11.18
O130552,C01526,P10120,2024-12-08,1,268.59,0.0,14.83
O113199,C03864,P10277,2024-02-24,1,80.39,12.06,12.31
O114016,C04203,P10317,2024-12-03,1,13.57,0.0,8.91
O141611,C04257,P10113,2024-12-26,1,292.17,0.0,6.38
O128431,C04163,P10136,2024-11-27,1,392.17,0.0,12.55
O126440,C00707,P10269,2024-06-14,1,2348.88,0.0,6.21
O121971,C03048,P10085,2024-02-11,1,123.89,0.0,10.28
O146317,C03652,P10042,2024-10-26,1,99.46,4.98,5.05
O100837,C03347,P10091,2024-12-09,1,278.16,0.0,3.62
O131991,C03723,P10092,2024-10-16,1,84.8,0.0,9.04
O118814,C04798,P10064,2024-04-12,1,16.15,0.0,4.9
O139900,C04481,P10005,2024-12-03,1,18.4,1.84,14.31
O133457,C03897,P10048,2024-06-05,1,101.25,5.06,0.96
O148101,C02924,P10170,2024-11-17,1,602.65,90.4,2.0
O107127,C01242,P10165,2024-08-23,1,687.07,0.0,10.79
O133269,C01901,P10116,2024-12-23,4,709.2,212.76,3.24
